game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,bovada_home_team,bovada_away_team,team_1_ml_odds,team_2_ml_odds,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,cst_game_startTime,cst_game_date,cst_game_time,away_team_clean,home_team_clean,DC_Game_ID,Over - G1_line,Over - G1_odds,Under - G1_line,Under - G1_odds
12153517,Frosinone vs Napoli,GAMEEVENT,/soccer/europe/italy/serie-a/frosinone-napoli-202308191230,U,SOCC,2023-08-19 16:30:00,False,False,NO,True,8679620,,83,1689870626096,Frosinone,Napoli,+525,-235,1.0,-118,-1.0,-102,2.5,-112,2.5,-108,+360,2023-08-19 11:30:00-05:00,2023-08-19,11:30 AM,Napoli,,,,,,
12153525,Genoa vs Fiorentina,GAMEEVENT,/soccer/europe/italy/serie-a/genoa-fiorentina-202308191445,U,SOCC,2023-08-19 18:45:00,False,False,NO,True,8679620,,83,1689897441047,Genoa,Fiorentina,+205,+125,0.0,-118,0.0,-102,2.5,+102,2.5,-122,+235,2023-08-19 13:45:00-05:00,2023-08-19,01:45 PM,Fiorentina,,,,,,
12153537,Inter Milan vs Monza,GAMEEVENT,/soccer/europe/italy/serie-a/inter-milan-monza-202308191445,U,SOCC,2023-08-19 18:45:00,False,False,NO,True,8679620,,83,1689897446574,Inter Milan,Monza,-245,+575,-1.0,-112,1.0,-108,2.5,-120,2.5,100,+370,2023-08-19 13:45:00-05:00,2023-08-19,01:45 PM,Monza Brianza,Inter Milan,08192023-Monza Brianza-Inter Milan,,,,
12209235,Osasuna vs Athletic Bilbao,GAMEEVENT,/soccer/europe/spain/la-liga/osasuna-athletic-bilbao-202308191530,U,SOCC,2023-08-19 19:30:00,False,False,NO,True,6675341,,81,1689881450636,Osasuna,Athletic Bilbao,+190,+150,0.0,+105,0.0,-125,2.0,100,2.0,-120,+205,2023-08-19 14:30:00-05:00,2023-08-19,02:30 PM,Athletic Bilbao,Osasuna,08192023-Athletic Bilbao-Osasuna,,,,
12153556,Sassuolo vs Atalanta,GAMEEVENT,/soccer/europe/italy/serie-a/sassuolo-atalanta-202308201230,U,SOCC,2023-08-20 16:30:00,False,False,NO,True,8679620,,82,1689897436057,Sassuolo,Atalanta,+210,+115,0.0,-108,0.0,-112,3.0,-102,3.0,-118,+255,2023-08-20 11:30:00-05:00,2023-08-20,11:30 AM,Atalanta,Sassuolo,08202023-Atalanta-Sassuolo,,,,
12153554,AS Roma vs Salernitana,GAMEEVENT,/soccer/europe/italy/serie-a/as-roma-salernitana-202308201230,U,SOCC,2023-08-20 16:30:00,False,False,NO,True,8679620,,82,1689678229944,AS Roma,Salernitana,-205,+525,-1.0,-118,1.0,-102,2.5,-105,2.5,-115,+310,2023-08-20 11:30:00-05:00,2023-08-20,11:30 AM,Salernitana,AS Roma,08202023-Salernitana-AS Roma,,,,
12153565,Udinese vs Juventus,GAMEEVENT,/soccer/europe/italy/serie-a/udinese-juventus-202308201445,U,SOCC,2023-08-20 18:45:00,False,False,NO,True,8679620,,82,1689868548279,Udinese,Juventus,+320,-110,0.5,-112,-0.5,-108,2.0,-115,2.0,-105,+230,2023-08-20 13:45:00-05:00,2023-08-20,01:45 PM,Juventus,Udinese,08202023-Juventus-Udinese,,,,
12153548,Lecce vs Lazio,GAMEEVENT,/soccer/europe/italy/serie-a/lecce-lazio-202308201445,U,SOCC,2023-08-20 18:45:00,False,False,NO,True,8679620,,82,1689661220691,Lecce,Lazio,+240,+115,0.0,-105,0.0,-115,2.0,-108,2.0,-112,+225,2023-08-20 13:45:00-05:00,2023-08-20,01:45 PM,Lazio,Lecce,08202023-Lazio-Lecce,,,,
12153560,Torino vs Cagliari,GAMEEVENT,/soccer/europe/italy/serie-a/torino-cagliari-202308211230,U,SOCC,2023-08-21 16:30:00,False,False,NO,True,8679620,,83,1689897452809,Torino,Cagliari,-130,+350,-0.5,+102,0.5,-122,2.0,-108,2.0,-112,+255,2023-08-21 11:30:00-05:00,2023-08-21,11:30 AM,,Torino,,,,,
12153492,Bologna vs AC Milan,GAMEEVENT,/soccer/europe/italy/serie-a/bologna-ac-milan-202308211445,U,SOCC,2023-08-21 18:45:00,False,False,NO,True,8679620,,82,1689897429185,Bologna,AC Milan,+245,+105,0.0,+105,0.0,-125,2.0,-118,2.0,-102,+240,2023-08-21 13:45:00-05:00,2023-08-21,01:45 PM,AC Milan,Bologna,08212023-AC Milan-Bologna,,,,
11569500,Navy @ Notre Dame,GAMEEVENT,/football/college-football/navy-notre-dame-202308261430,U,FOOT,2023-08-26 18:30:00,False,True,ALLPERIODS,True,25737,"At Aviva Stadium - Dublin, IE",19,1689868270800,Notre Dame,Navy,+700,-1200,18.5,-110,-18.5,-110,49.0,-110,49.0,-110,,2023-08-26 13:30:00-05:00,2023-08-26,01:30 PM,Navy,Notre Dame,08262023-Navy-Notre Dame,,,,
11967510,UTEP @ Jacksonville State,GAMEEVENT,/football/college-football/utep-jacksonville-state-202308261730,O,FOOT,2023-08-26 21:30:00,False,True,NO,True,25737,,19,1689863913853,Jacksonville State,UTEP,-105,-115,1.0,-110,-1.0,-110,50.5,-110,50.5,-110,,2023-08-26 16:30:00-05:00,2023-08-26,04:30 PM,UTEP,Jacksonville State,08262023-UTEP-Jacksonville State,,,,
11967496,Ohio @ San Diego State,GAMEEVENT,/football/college-football/ohio-san-diego-state-202308261900,O,FOOT,2023-08-26 23:00:00,False,True,NO,True,25737,,19,1689863827329,San Diego State,Ohio,+140,-165,3.5,-120,-3.5,100,49.5,-110,49.5,-110,,2023-08-26 18:00:00-05:00,2023-08-26,06:00 PM,Ohio,San Diego State,08262023-Ohio-San Diego State,,,,
11967377,Massachusetts @ New Mexico State,GAMEEVENT,/football/college-football/massachusetts-new-mexico-state-202308261900,O,FOOT,2023-08-26 23:00:00,False,True,NO,True,25737,,19,1689863604614,New Mexico State,Massachusetts,+260,-320,7.5,-110,-7.5,-110,42.0,-110,42.0,-110,,2023-08-26 18:00:00-05:00,2023-08-26,06:00 PM,Massachusetts,New Mexico State,08262023-Massachusetts-New Mexico State,,,,
11967515,Hawaii @ Vanderbilt,GAMEEVENT,/football/college-football/hawaii-vanderbilt-202308261930,O,FOOT,2023-08-26 23:30:00,False,True,ALLPERIODS,True,25737,,19,1689864025622,Vanderbilt,Hawaii,+600,-950,17.5,-110,-17.5,-110,53.5,-110,53.5,-110,,2023-08-26 18:30:00-05:00,2023-08-26,06:30 PM,Hawaii,Vanderbilt,08262023-Hawaii-Vanderbilt,,,,
11967495,San Jose State @ USC,GAMEEVENT,/football/college-football/san-jose-state-usc-202308262000,O,FOOT,2023-08-27 00:00:00,False,True,ALLPERIODS,True,25737,,19,1689863753341,USC,San Jose State,+1600,-10000,30.5,-115,-30.5,-105,63.5,-110,63.5,-110,,2023-08-26 19:00:00-05:00,2023-08-26,07:00 PM,San Jose State,USC,08262023-San Jose State-USC,,,,
11967416,Florida International @ Louisiana Tech,GAMEEVENT,/football/college-football/florida-international-louisiana-tech-202308262100,O,FOOT,2023-08-27 01:00:00,False,True,NO,True,25737,,19,1689863692147,Louisiana Tech,Florida International,+285,-370,9.5,-110,-9.5,-110,58.5,-110,58.5,-110,,2023-08-26 20:00:00-05:00,2023-08-26,08:00 PM,Florida International,Louisiana Tech,08262023-Florida International-Louisiana Tech,,,,
11967613,Kent State @ Central Florida,GAMEEVENT,/football/college-football/kent-state-central-florida-202308311900,O,FOOT,2023-08-31 23:00:00,False,True,ALLPERIODS,True,25737,,17,1689869685230,Central Florida,Kent State,,,33.5,-110,-33.5,-110,58.5,-110,58.5,-110,,2023-08-31 18:00:00-05:00,2023-08-31,06:00 PM,Kent State,Central Florida,08312023-Kent State-Central Florida,,,,
11967616,NC State @ Connecticut,GAMEEVENT,/football/college-football/nc-state-connecticut-202308311930,O,FOOT,2023-08-31 23:30:00,False,True,ALLPERIODS,True,25737,,3,1689897705701,Connecticut,NC State,-850,+550,-16.5,-110,16.5,-110,48.0,-110,48.0,-110,,2023-08-31 18:30:00-05:00,2023-08-31,06:30 PM,NC State,Connecticut,08312023-NC State-Connecticut,,,,
11824935,Florida  @ Utah,GAMEEVENT,/football/college-football/florida-utah-202308312000,U,FOOT,2023-09-01 00:00:00,False,True,NO,True,25737,,3,1689872976171,Utah,Florida ,+280,-360,9.0,-110,-9.0,-110,49.0,-110,49.0,-110,,2023-08-31 19:00:00-05:00,2023-08-31,07:00 PM,Florida ,Utah,08312023-Florida -Utah,,,,
11974076,Nebraska @ Minnesota ,GAMEEVENT,/football/college-football/nebraska-minnesota-202308312000,O,FOOT,2023-09-01 00:00:00,False,True,NO,True,25737,,3,1689862809823,Minnesota ,Nebraska,+230,-280,7.0,-110,-7.0,-110,46.0,-110,46.0,-110,,2023-08-31 19:00:00-05:00,2023-08-31,07:00 PM,Nebraska,Minnesota ,08312023-Nebraska-Minnesota ,,,,
11571645,Miami Ohio @ Miami Florida ,GAMEEVENT,/football/college-football/miami-ohio-miami-florida-202309011900,U,FOOT,2023-09-01 23:00:00,False,True,ALLPERIODS,True,25737,,3,1689681629117,Miami Florida ,Miami Ohio,+575,-900,17.5,-110,-17.5,-110,48.5,-110,48.5,-110,,2023-09-01 18:00:00-05:00,2023-09-01,06:00 PM,Miami Ohio,Miami Florida ,09012023-Miami Ohio-Miami Florida ,,,,
11972390,Central Michigan @ Michigan State,GAMEEVENT,/football/college-football/central-michigan-michigan-state-202309011900,O,FOOT,2023-09-01 23:00:00,False,True,NO,True,25737,,27,1689904699389,Michigan State,Central Michigan,+475,-700,15.0,-110,-15.0,-110,51.5,-110,51.5,-110,,2023-09-01 18:00:00-05:00,2023-09-01,06:00 PM,Central Michigan,Michigan State,09012023-Central Michigan-Michigan State,,,,
11967730,Louisville @ Georgia Tech,GAMEEVENT,/football/college-football/louisville-georgia-tech-202309011930,O,FOOT,2023-09-01 23:30:00,False,True,NO,True,25737,"At Mercedes-Benz Stadium - Atlanta, GA",3,1689693955353,Georgia Tech,Louisville,-310,+255,-8.0,-110,8.0,-110,51.5,-110,51.5,-110,,2023-09-01 18:30:00-05:00,2023-09-01,06:30 PM,Louisville,Georgia Tech,09012023-Louisville-Georgia Tech,,,,
11972391,Stanford @ Hawaii,GAMEEVENT,/football/college-football/stanford-hawaii-202309012300,O,FOOT,2023-09-02 03:00:00,False,True,NO,True,25737,,3,1689867218454,Hawaii,Stanford,-360,+280,-9.5,-110,9.5,-110,58.5,-110,58.5,-110,,2023-09-01 22:00:00-05:00,2023-09-01,10:00 PM,Stanford,Hawaii,09012023-Stanford-Hawaii,,,,
11569512,Colorado @ TCU,GAMEEVENT,/football/college-football/colorado-tcu-202309021200,U,FOOT,2023-09-02 16:00:00,False,True,ALLPERIODS,True,25737,,3,1689719340167,TCU,Colorado,+775,-1500,20.0,-110,-20.0,-110,59.0,-110,59.0,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Colorado,TCU,09022023-Colorado-TCU,,,,
11972405,Louisiana Tech @ SMU,GAMEEVENT,/football/college-football/louisiana-tech-smu-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,NO,True,25737,,3,1689713633137,SMU,Louisiana Tech,+475,-700,17.0,-110,-17.0,-110,65.5,-110,65.5,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Louisiana Tech,SMU,09022023-Louisiana Tech-SMU,,,,
11972398,Northern Illinois @ Boston College,GAMEEVENT,/football/college-football/northern-illinois-boston-college-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,NO,True,25737,,3,1689867218459,Boston College,Northern Illinois,+285,-370,10.5,-115,-10.5,-105,52.0,-110,52.0,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Northern Illinois,Boston College,09022023-Northern Illinois-Boston College,,,,
11972402,Utah State @ Iowa,GAMEEVENT,/football/college-football/utah-state-iowa-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,ALLPERIODS,True,25737,,3,1689826375189,Iowa,Utah State,+1050,-2500,23.5,-110,-23.5,-110,43.0,-110,43.0,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Utah State,Iowa,09022023-Utah State-Iowa,,,,
11967861,Virginia @ Tennessee,GAMEEVENT,/football/college-football/virginia-tennessee-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,ALLPERIODS,True,25737,"At Nissan Stadium - Nashville, TN",2,1689712880345,Tennessee,Virginia,,,28.0,-110,-28.0,-110,58.5,-110,58.5,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Virginia,Tennessee,09022023-Virginia-Tennessee,,,,
11972397,Fresno State @ Purdue,GAMEEVENT,/football/college-football/fresno-state-purdue-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,NO,True,25737,,3,1689868270807,Purdue,Fresno State,+210,-250,5.5,-110,-5.5,-110,52.5,-110,52.5,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Fresno State,Purdue,09022023-Fresno State-Purdue,,,,
11972393,East Carolina @ Michigan,GAMEEVENT,/football/college-football/east-carolina-michigan-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,ALLPERIODS,True,25737,,2,1689862809812,Michigan,East Carolina,,,35.5,-110,-35.5,-110,52.5,-110,52.5,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,East Carolina,Michigan,09022023-East Carolina-Michigan,,,,
11972394,Bowling Green @ Liberty,GAMEEVENT,/football/college-football/bowling-green-liberty-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,NO,True,25737,,9,1689870647792,Liberty,Bowling Green,+345,-470,12.0,-110,-12.0,-110,51.5,-110,51.5,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Bowling Green,Liberty,09022023-Bowling Green-Liberty,,,,
11972401,Ball State @ Kentucky,GAMEEVENT,/football/college-football/ball-state-kentucky-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,ALLPERIODS,True,25737,,3,1689713348487,Kentucky,Ball State,+1400,-7500,26.5,-110,-26.5,-110,48.5,-110,48.5,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Ball State,Kentucky,09022023-Ball State-Kentucky,,,,
11972395,Arkansas State @ Oklahoma ,GAMEEVENT,/football/college-football/arkansas-state-oklahoma-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,ALLPERIODS,True,25737,,2,1689862809815,Oklahoma ,Arkansas State,,,33.0,-110,-33.0,-110,61.0,-110,61.0,-110,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Arkansas State,Oklahoma ,09022023-Arkansas State-Oklahoma ,,,,
11972399,Akron @ Temple,GAMEEVENT,/football/college-football/akron-temple-202309021400,O,FOOT,2023-09-02 18:00:00,False,True,NO,True,25737,,3,1689713309054,Temple,Akron,+300,-400,10.5,-110,-10.5,-110,54.5,-110,54.5,-110,,2023-09-02 13:00:00-05:00,2023-09-02,01:00 PM,Akron,Temple,09022023-Akron-Temple,,,,
11974287,Boise State @ Washington,GAMEEVENT,/football/college-football/boise-state-washington-202309021530,O,FOOT,2023-09-02 19:30:00,False,True,NO,True,25737,,3,1689897443508,Washington,Boise State,+500,-750,15.0,-110,-15.0,-110,58.5,-110,58.5,-110,,2023-09-02 14:30:00-05:00,2023-09-02,02:30 PM,Boise State,Washington,09022023-Boise State-Washington,,,,
11972396,Ohio State @ Indiana,GAMEEVENT,/football/college-football/ohio-state-indiana-202309021530,O,FOOT,2023-09-02 19:30:00,False,True,ALLPERIODS,True,25737,,2,1689713053892,Indiana,Ohio State,,,-27.5,-110,27.5,-110,60.0,-110,60.0,-110,,2023-09-02 14:30:00-05:00,2023-09-02,02:30 PM,Ohio State,Indiana,09022023-Ohio State-Indiana,,,,
11972410,Rice @ Texas,GAMEEVENT,/football/college-football/rice-texas-202309021530,O,FOOT,2023-09-02 19:30:00,False,True,ALLPERIODS,True,25737,,2,1689872097250,Texas,Rice,,,34.5,-110,-34.5,-110,59.0,-110,59.0,-110,,2023-09-02 14:30:00-05:00,2023-09-02,02:30 PM,Rice,Texas,09022023-Rice-Texas,,,,
11972411,South Florida @ Western Kentucky,GAMEEVENT,/football/college-football/south-florida-western-kentucky-202309021530,O,FOOT,2023-09-02 19:30:00,False,True,NO,True,25737,,3,1689713558194,Western Kentucky,South Florida,+390,-550,13.5,-110,-13.5,-110,70.5,-110,70.5,-110,,2023-09-02 14:30:00-05:00,2023-09-02,02:30 PM,South Florida,Western Kentucky,09022023-South Florida-Western Kentucky,,,,
11974282,Buffalo @ Wisconsin ,GAMEEVENT,/football/college-football/buffalo-wisconsin-202309021530,O,FOOT,2023-09-02 19:30:00,False,True,ALLPERIODS,True,25737,,3,1689878224289,Wisconsin ,Buffalo,+1125,-3500,24.0,-110,-24.0,-110,55.0,-110,55.0,-110,,2023-09-02 14:30:00-05:00,2023-09-02,02:30 PM,Buffalo,Wisconsin ,09022023-Buffalo-Wisconsin ,,,,
11972412,Massachusetts @ Auburn,GAMEEVENT,/football/college-football/massachusetts-auburn-202309021530,O,FOOT,2023-09-02 19:30:00,False,True,ALLPERIODS,True,25737,,2,1689872097242,Auburn,Massachusetts,,,39.5,-110,-39.5,-110,53.5,-110,53.5,-110,,2023-09-02 14:30:00-05:00,2023-09-02,02:30 PM,Massachusetts,Auburn,09022023-Massachusetts-Auburn,,,,
11972408,California @ North Texas,GAMEEVENT,/football/college-football/california-north-texas-202309021600,O,FOOT,2023-09-02 20:00:00,False,True,NO,True,25737,,3,1689820590147,North Texas,California,-400,+300,-10.0,-110,10.0,-110,57.5,-110,57.5,-110,,2023-09-02 15:00:00-05:00,2023-09-02,03:00 PM,California,North Texas,09022023-California-North Texas,,,,
11967785,Nevada @ USC,GAMEEVENT,/football/college-football/nevada-usc-202309021830,O,FOOT,2023-09-02 22:30:00,False,True,ALLPERIODS,True,25737,,2,1689439822027,USC,Nevada,,,38.0,-110,-38.0,-110,63.5,-110,63.5,-110,,2023-09-02 17:30:00-05:00,2023-09-02,05:30 PM,Nevada,USC,09022023-Nevada-USC,,,,
11972413,New Mexico @ Texas A&M ,GAMEEVENT,/football/college-football/new-mexico-texas-a-m-202309021900,O,FOOT,2023-09-02 23:00:00,False,True,ALLPERIODS,True,25737,,2,1689625251374,Texas A&M ,New Mexico,,,38.0,-110,-38.0,-110,49.0,-110,49.0,-110,,2023-09-02 18:00:00-05:00,2023-09-02,06:00 PM,New Mexico,Texas A&M ,09022023-New Mexico-Texas A&M ,,,,
11972392,Texas State @ Baylor,GAMEEVENT,/football/college-football/texas-state-baylor-202309021900,O,FOOT,2023-09-02 23:00:00,False,True,ALLPERIODS,True,25737,,10,1689870688252,Baylor,Texas State,+1300,-6500,26.0,-110,-26.0,-110,58.0,-110,58.0,-110,,2023-09-02 18:00:00-05:00,2023-09-02,06:00 PM,Texas State,Baylor,09022023-Texas State-Baylor,,,,
11974293,UTSA @ Houston,GAMEEVENT,/football/college-football/utsa-houston-202309021900,O,FOOT,2023-09-02 23:00:00,False,True,NO,True,25737,,2,1689685035943,Houston,UTSA,,,0.0,-110,0.0,-110,61.0,-110,61.0,-110,,2023-09-02 18:00:00-05:00,2023-09-02,06:00 PM,UTSA,Houston,09022023-UTSA-Houston,,,,
11972416,Washington State @ Colorado State,GAMEEVENT,/football/college-football/washington-state-colorado-state-202309021900,O,FOOT,2023-09-02 23:00:00,False,True,NO,True,25737,,3,1689867218467,Colorado State,Washington State,-800,+525,-14.0,-110,14.0,-110,58.0,-110,58.0,-110,,2023-09-02 18:00:00-05:00,2023-09-02,06:00 PM,Washington State,Colorado State,09022023-Washington State-Colorado State,,,,
11972406,Army @ UL Monroe,GAMEEVENT,/football/college-football/army-ul-monroe-202309021900,O,FOOT,2023-09-02 23:00:00,False,True,NO,True,25737,,3,1689713600626,UL Monroe,Army,-330,+265,-7.5,-110,7.5,-110,48.5,-110,48.5,-110,,2023-09-02 18:00:00-05:00,2023-09-02,06:00 PM,Army,UL Monroe,09022023-Army-UL Monroe,,,,
11972414,Middle Tennessee State @ Alabama,GAMEEVENT,/football/college-football/middle-tennessee-state-alabama-202309021930,O,FOOT,2023-09-02 23:30:00,False,True,ALLPERIODS,True,25737,,2,1689789765802,Alabama,Middle Tennessee State,,,39.5,-110,-39.5,-110,55.0,-110,55.0,-110,,2023-09-02 18:30:00-05:00,2023-09-02,06:30 PM,Middle Tennessee State,Alabama,09022023-Middle Tennessee State-Alabama,,,,
11980322,North Carolina @ South Carolina,GAMEEVENT,/football/college-football/north-carolina-south-carolina-202309021930,O,FOOT,2023-09-02 23:30:00,False,True,NO,True,25737,"At Bank of America Stadium - Charlotte, NC",3,1689788616452,South Carolina,North Carolina,-135,+115,-3.0,100,3.0,-120,61.5,-110,61.5,-110,,2023-09-02 18:30:00-05:00,2023-09-02,06:30 PM,North Carolina,South Carolina,09022023-North Carolina-South Carolina,,,,
11972418,Texas Tech @ Wyoming,GAMEEVENT,/football/college-football/texas-tech-wyoming-202309021930,O,FOOT,2023-09-02 23:30:00,False,True,NO,True,25737,,3,1689713482070,Wyoming,Texas Tech,-585,+410,-13.5,-110,13.5,-110,53.0,-110,53.0,-110,,2023-09-02 18:30:00-05:00,2023-09-02,06:30 PM,Texas Tech,Wyoming,09022023-Texas Tech-Wyoming,,,,
11972403,Toledo @ Illinois,GAMEEVENT,/football/college-football/toledo-illinois-202309021930,O,FOOT,2023-09-02 23:30:00,False,True,NO,True,25737,,9,1689870724261,Illinois,Toledo,+325,-435,10.5,-110,-10.5,-110,49.5,-110,49.5,-110,,2023-09-02 18:30:00-05:00,2023-09-02,06:30 PM,Toledo,Illinois,09022023-Toledo-Illinois,,,,
11571661,West Virginia @ Penn State,GAMEEVENT,/football/college-football/west-virginia-penn-state-202309021930,U,FOOT,2023-09-02 23:30:00,False,True,ALLPERIODS,True,25737,,3,1689713644569,Penn State,West Virginia,+775,-1500,20.0,-110,-20.0,-110,53.0,-110,53.0,-110,,2023-09-02 18:30:00-05:00,2023-09-02,06:30 PM,West Virginia,Penn State,09022023-West Virginia-Penn State,,,,
11972404,South Alabama @ Tulane,GAMEEVENT,/football/college-football/south-alabama-tulane-202309022000,O,FOOT,2023-09-03 00:00:00,False,True,NO,True,25737,,3,1689713610103,Tulane,South Alabama,+220,-270,7.0,-110,-7.0,-110,55.5,-110,55.5,-110,,2023-09-02 19:00:00-05:00,2023-09-02,07:00 PM,South Alabama,Tulane,09022023-South Alabama-Tulane,,,,
11972400,Old Dominion @ Virginia Tech ,GAMEEVENT,/football/college-football/old-dominion-virginia-tech-202309022000,O,FOOT,2023-09-03 00:00:00,False,True,NO,True,25737,,3,1689867218463,Virginia Tech ,Old Dominion,+390,-550,13.5,-110,-13.5,-110,49.5,-110,49.5,-110,,2023-09-02 19:00:00-05:00,2023-09-02,07:00 PM,Old Dominion,Virginia Tech ,09022023-Old Dominion-Virginia Tech ,,,,
11972409,Sam Houston State @ BYU,GAMEEVENT,/football/college-football/sam-houston-state-byu-202309022215,O,FOOT,2023-09-03 02:15:00,False,True,ALLPERIODS,True,25737,,3,1689713462260,BYU,Sam Houston State,+1100,-2800,23.0,-110,-23.0,-110,51.5,-110,51.5,-110,,2023-09-02 21:15:00-05:00,2023-09-02,09:15 PM,Sam Houston State,BYU,09022023-Sam Houston State-BYU,,,,
11972415,Coastal Carolina @ UCLA,GAMEEVENT,/football/college-football/coastal-carolina-ucla-202309022230,O,FOOT,2023-09-03 02:30:00,False,True,NO,True,25737,,3,1689719340203,UCLA,Coastal Carolina,+525,-800,16.5,-110,-16.5,-110,64.5,-110,64.5,-110,,2023-09-02 21:30:00-05:00,2023-09-02,09:30 PM,Coastal Carolina,UCLA,09022023-Coastal Carolina-UCLA,,,,
11967770,Northwestern @ Rutgers,GAMEEVENT,/football/college-football/northwestern-rutgers-202309031200,O,FOOT,2023-09-03 16:00:00,False,True,NO,True,25737,,3,1689713289442,Rutgers,Northwestern,+195,-235,7.0,-115,-7.0,-105,40.5,-110,40.5,-110,,2023-09-03 11:00:00-05:00,2023-09-03,11:00 AM,Northwestern,Rutgers,09032023-Northwestern-Rutgers,,,,
11972417,Oregon State @ San Jose State,GAMEEVENT,/football/college-football/oregon-state-san-jose-state-202309031530,O,FOOT,2023-09-03 19:30:00,False,True,NO,True,25737,,3,1689713693644,San Jose State,Oregon State,-900,+575,-17.0,-110,17.0,-110,55.0,-110,55.0,-110,,2023-09-03 14:30:00-05:00,2023-09-03,02:30 PM,Oregon State,San Jose State,09032023-Oregon State-San Jose State,,,,
11569524,LSU @ Florida State,GAMEEVENT,/football/college-football/lsu-florida-state-202309031930,U,FOOT,2023-09-03 23:30:00,False,True,NO,True,25737,"At Camping World Stadium - Orlando, FL",3,1689779011965,Florida State,LSU,-135,+115,-3.0,-105,3.0,-115,55.5,-110,55.5,-110,,2023-09-03 18:30:00-05:00,2023-09-03,06:30 PM,LSU,Florida State,09032023-LSU-Florida State,,,,
11571664,Clemson @ Duke,GAMEEVENT,/football/college-football/clemson-duke-202309042000,U,FOOT,2023-09-05 00:00:00,False,True,NO,True,25737,,3,1689713701784,Duke,Clemson,-460,+340,-12.5,-110,12.5,-110,57.5,-110,57.5,-110,,2023-09-04 19:00:00-05:00,2023-09-04,07:00 PM,Clemson,Duke,09042023-Clemson-Duke,,,,
11924586,Detroit Lions @ Kansas City Chiefs,GAMEEVENT,/football/nfl/detroit-lions-kansas-city-chiefs-202309072020,O,FOOT,2023-09-08 00:20:00,False,True,NO,True,241,Week 1,13,1689794891225,Kansas City Chiefs,Detroit Lions,+250,-300,6.5,-105,-6.5,-115,54.5,-115,54.5,-105,,2023-09-07 19:20:00-05:00,2023-09-07,07:20 PM,Detroit Lions,Kansas City Chiefs,09072023-Detroit Lions-Kansas City Chiefs,,,,
11569589,Texas @ Alabama,GAMEEVENT,/football/college-football/texas-alabama-202309091900,U,FOOT,2023-09-09 23:00:00,False,True,NO,True,25737,Game time TBD,1,1689037335037,Alabama,Texas,,,6.5,-115,-6.5,-105,,,,,,2023-09-09 18:00:00-05:00,2023-09-09,06:00 PM,Texas,Alabama,09092023-Texas-Alabama,,,,
11927546,Carolina Panthers @ Atlanta Falcons,GAMEEVENT,/football/nfl/carolina-panthers-atlanta-falcons-202309101300,O,FOOT,2023-09-10 17:00:00,False,True,NO,True,241,Week 1,13,1689794895842,Atlanta Falcons,Carolina Panthers,+150,-175,3.0,-105,-3.0,-115,42.0,-115,42.0,-105,,2023-09-10 12:00:00-05:00,2023-09-10,12:00 PM,Carolina Panthers,Atlanta Falcons,09102023-Carolina Panthers-Atlanta Falcons,,,,
11927516,Cincinnati Bengals @ Cleveland Browns,GAMEEVENT,/football/nfl/cincinnati-bengals-cleveland-browns-202309101300,O,FOOT,2023-09-10 17:00:00,False,True,NO,True,241,Week 1,13,1689794893070,Cleveland Browns,Cincinnati Bengals,-140,+120,-2.5,-110,2.5,-110,47.0,-110,47.0,-110,,2023-09-10 12:00:00-05:00,2023-09-10,12:00 PM,Cincinnati Bengals,Cleveland Browns,09102023-Cincinnati Bengals-Cleveland Browns,,,,
11927550,Houston Texans @ Baltimore Ravens,GAMEEVENT,/football/nfl/houston-texans-baltimore-ravens-202309101300,O,FOOT,2023-09-10 17:00:00,False,True,NO,True,241,Week 1,13,1689795805071,Baltimore Ravens,Houston Texans,+325,-435,9.5,-110,-9.5,-110,44.5,-110,44.5,-110,,2023-09-10 12:00:00-05:00,2023-09-10,12:00 PM,Houston Texans,Baltimore Ravens,09102023-Houston Texans-Baltimore Ravens,,,,
